image,top1,top3
0089216.png,7,"[7, 9, 1]"
0089220.png,7,"[7, 4, 9]"
0089231.png,7,"[7, 4, 5]"
0089232.png,7,"[7, 9, 2]"
0089241.png,7,"[7, 2, 3]"
0089245.png,7,"[7, 9, 1]"
0089249.png,7,"[7, 3, 2]"
0089250.png,7,"[7, 4, 9]"
0089252.png,7,"[7, 4, 9]"
0089257.png,7,"[7, 9, 1]"
0089261.png,7,"[7, 2, 9]"
0089263.png,7,"[7, 9, 3]"
0089269.png,7,"[7, 9, 2]"
0089272.png,7,"[7, 9, 3]"
0089275.png,7,"[7, 9, 2]"
0089287.png,7,"[7, 9, 4]"
0089299.png,7,"[7, 9, 1]"
0089301.png,7,"[7, 5, 4]"
0089304.png,3,"[3, 2, 7]"
0089307.png,7,"[7, 9, 3]"
0089308.png,7,"[7, 4, 2]"
0089309.png,7,"[7, 2, 9]"
0089312.png,7,"[7, 3, 1]"
0089313.png,7,"[7, 3, 9]"
0089316.png,7,"[7, 4, 9]"
0089325.png,7,"[7, 5, 2]"
0089327.png,7,"[7, 9, 4]"
0089330.png,7,"[7, 9, 4]"
0089344.png,7,"[7, 1, 5]"
0089346.png,7,"[7, 5, 1]"
0089356.png,8,"[8, 2, 5]"
0089357.png,7,"[7, 2, 5]"
0089374.png,7,"[7, 4, 9]"
0089379.png,7,"[7, 2, 5]"
0089381.png,1,"[1, 7, 4]"
0089392.png,2,"[2, 9, 8]"
0089404.png,7,"[7, 9, 2]"
0089408.png,7,"[7, 9, 2]"
0089411.png,7,"[7, 9, 1]"
0089421.png,7,"[7, 5, 3]"
0089425.png,7,"[7, 2, 4]"
0089429.png,7,"[7, 3, 2]"
0089430.png,7,"[7, 9, 8]"
0089432.png,1,"[1, 4, 7]"
0089436.png,8,"[8, 2, 9]"
0089443.png,7,"[7, 4, 3]"
0089445.png,7,"[7, 2, 3]"
0089449.png,7,"[7, 9, 3]"
0089475.png,7,"[7, 8, 5]"
0089476.png,7,"[7, 9, 4]"
0089477.png,7,"[7, 9, 5]"
0089481.png,7,"[7, 2, 9]"
0089488.png,7,"[7, 4, 9]"
0089491.png,7,"[7, 2, 5]"
0089492.png,7,"[7, 9, 3]"
0089493.png,7,"[7, 9, 5]"
0089496.png,7,"[7, 3, 9]"
0089498.png,7,"[7, 4, 8]"
0089500.png,7,"[7, 9, 3]"
0089503.png,7,"[7, 4, 8]"
0089505.png,7,"[7, 9, 3]"
0089512.png,7,"[7, 4, 8]"
0089520.png,7,"[7, 9, 2]"
0089524.png,7,"[7, 4, 1]"
0089526.png,7,"[7, 4, 2]"
0089529.png,7,"[7, 4, 2]"
0089530.png,7,"[7, 3, 2]"
0089531.png,7,"[7, 4, 3]"
0089535.png,7,"[7, 2, 3]"
0089536.png,4,"[4, 7, 5]"
0089544.png,4,"[4, 8, 7]"
0089549.png,7,"[7, 9, 1]"
0089559.png,7,"[7, 9, 2]"
0089561.png,4,"[4, 7, 8]"
0089565.png,7,"[7, 2, 4]"
0089579.png,7,"[7, 9, 2]"
0089585.png,7,"[7, 3, 4]"
0089587.png,7,"[7, 9, 4]"
0089592.png,7,"[7, 1, 9]"
0089593.png,7,"[7, 9, 1]"
0089594.png,7,"[7, 9, 4]"
0089599.png,7,"[7, 1, 9]"
0089604.png,7,"[7, 9, 3]"
0089611.png,7,"[7, 9, 2]"
0089622.png,7,"[7, 9, 4]"
0089630.png,7,"[7, 9, 2]"
0089633.png,8,"[8, 1, 9]"
0089634.png,7,"[7, 9, 2]"
0089637.png,7,"[7, 1, 9]"
0089641.png,7,"[7, 3, 9]"
0089644.png,7,"[7, 3, 2]"
0089653.png,7,"[7, 9, 2]"
0089654.png,7,"[7, 9, 2]"
0089655.png,7,"[7, 2, 3]"
0089656.png,7,"[7, 1, 9]"
0089662.png,7,"[7, 3, 2]"
0089663.png,7,"[7, 9, 2]"
0089665.png,7,"[7, 4, 9]"
0089666.png,7,"[7, 4, 9]"
0089667.png,7,"[7, 4, 9]"
0089692.png,7,"[7, 4, 9]"
0089693.png,7,"[7, 5, 4]"
0089696.png,7,"[7, 9, 2]"
0089704.png,4,"[4, 1, 7]"
0089707.png,7,"[7, 9, 2]"
0089715.png,2,"[2, 3, 7]"
0089716.png,7,"[7, 9, 4]"
0089719.png,7,"[7, 1, 9]"
0089721.png,7,"[7, 9, 4]"
0089722.png,7,"[7, 9, 3]"
0089725.png,7,"[7, 9, 4]"
0089729.png,7,"[7, 9, 4]"
0089730.png,7,"[7, 9, 3]"
0089733.png,7,"[7, 4, 9]"
0089744.png,7,"[7, 9, 4]"
0089749.png,2,"[2, 7, 8]"
0089752.png,7,"[7, 3, 2]"
0089753.png,7,"[7, 3, 2]"
0089759.png,7,"[7, 2, 9]"
0089776.png,7,"[7, 9, 2]"
0089778.png,7,"[7, 9, 3]"
0089780.png,7,"[7, 2, 9]"
0089781.png,7,"[7, 9, 1]"
0089800.png,7,"[7, 9, 3]"
0089805.png,7,"[7, 9, 4]"
0089809.png,7,"[7, 3, 2]"
0089810.png,7,"[7, 4, 3]"
0089814.png,7,"[7, 9, 4]"
0089815.png,7,"[7, 4, 3]"
0089816.png,7,"[7, 5, 2]"
0089819.png,7,"[7, 9, 5]"
0089826.png,7,"[7, 2, 9]"
0089830.png,7,"[7, 3, 5]"
0089836.png,7,"[7, 9, 3]"
0089841.png,7,"[7, 2, 9]"
0089844.png,7,"[7, 9, 5]"
0089848.png,7,"[7, 2, 3]"
0089851.png,7,"[7, 2, 3]"
0089859.png,7,"[7, 4, 9]"
0089860.png,7,"[7, 4, 2]"
0089866.png,7,"[7, 2, 9]"
0089867.png,7,"[7, 9, 6]"
0089868.png,7,"[7, 9, 4]"
0089883.png,7,"[7, 4, 9]"
0089884.png,7,"[7, 9, 3]"
0089888.png,7,"[7, 3, 2]"
0089889.png,7,"[7, 4, 2]"
0089897.png,7,"[7, 9, 2]"
0089898.png,7,"[7, 9, 3]"
0089902.png,7,"[7, 2, 9]"
0089909.png,7,"[7, 4, 8]"
0089913.png,7,"[7, 9, 2]"
0089922.png,7,"[7, 3, 5]"
0089926.png,7,"[7, 2, 9]"
0089927.png,7,"[7, 9, 2]"
0089928.png,7,"[7, 9, 2]"
0089931.png,4,"[4, 7, 9]"
0089935.png,7,"[7, 8, 5]"
0089938.png,7,"[7, 2, 3]"
0089942.png,7,"[7, 4, 9]"
0089944.png,7,"[7, 4, 9]"
0089946.png,7,"[7, 1, 4]"
0089947.png,7,"[7, 1, 4]"
0089952.png,7,"[7, 4, 9]"
0089959.png,7,"[7, 2, 5]"
0089969.png,7,"[7, 4, 9]"
0089971.png,7,"[7, 9, 4]"
0089972.png,7,"[7, 9, 3]"
0089976.png,7,"[7, 9, 2]"
0089980.png,7,"[7, 3, 2]"
0089988.png,7,"[7, 9, 2]"
0089990.png,4,"[4, 5, 2]"
0089992.png,7,"[7, 9, 2]"
0089995.png,7,"[7, 2, 4]"
0089997.png,7,"[7, 2, 3]"
0089999.png,7,"[7, 2, 9]"
0090003.png,7,"[7, 1, 3]"
0090005.png,7,"[7, 1, 9]"
0090009.png,7,"[7, 9, 3]"
0090018.png,7,"[7, 2, 5]"
0090022.png,7,"[7, 8, 9]"
0090032.png,4,"[4, 7, 8]"
0090033.png,4,"[4, 7, 2]"
0090039.png,7,"[7, 9, 2]"
0090041.png,7,"[7, 1, 9]"
0090052.png,7,"[7, 9, 1]"
0090060.png,7,"[7, 9, 3]"
0090064.png,7,"[7, 9, 1]"
0090066.png,7,"[7, 3, 9]"
0090070.png,7,"[7, 9, 2]"
0090074.png,7,"[7, 9, 2]"
0090082.png,7,"[7, 4, 9]"
0090083.png,7,"[7, 9, 2]"
0090092.png,7,"[7, 9, 3]"
0090097.png,7,"[7, 8, 4]"
0090098.png,7,"[7, 3, 9]"
0090099.png,7,"[7, 1, 3]"
0090100.png,7,"[7, 9, 4]"
0090103.png,7,"[7, 9, 1]"
0090104.png,7,"[7, 9, 2]"
0090106.png,7,"[7, 9, 2]"
0090110.png,7,"[7, 9, 3]"
0090114.png,7,"[7, 9, 1]"
0090118.png,7,"[7, 2, 3]"
0090122.png,7,"[7, 9, 4]"
0090128.png,7,"[7, 3, 5]"
0090135.png,7,"[7, 9, 3]"
0090140.png,7,"[7, 9, 2]"
0090143.png,7,"[7, 9, 2]"
0090147.png,7,"[7, 9, 1]"
0090152.png,7,"[7, 9, 2]"
0090156.png,7,"[7, 9, 3]"
0090159.png,7,"[7, 2, 3]"
0090160.png,7,"[7, 3, 2]"
0090162.png,7,"[7, 3, 5]"
0090163.png,7,"[7, 3, 5]"
0090165.png,7,"[7, 9, 2]"
0090178.png,7,"[7, 1, 9]"
0090180.png,7,"[7, 9, 5]"
0090181.png,7,"[7, 9, 1]"
0090182.png,3,"[3, 7, 2]"
0090201.png,7,"[7, 1, 2]"
0090209.png,7,"[7, 9, 2]"
0090215.png,7,"[7, 2, 9]"
0090220.png,7,"[7, 9, 3]"
0090228.png,7,"[7, 9, 2]"
0090231.png,7,"[7, 2, 9]"
0090234.png,7,"[7, 9, 8]"
0090238.png,7,"[7, 9, 4]"
0090242.png,7,"[7, 9, 5]"
0090257.png,7,"[7, 9, 2]"
0090268.png,7,"[7, 3, 2]"
0090276.png,7,"[7, 4, 5]"
0090280.png,7,"[7, 3, 2]"
0090293.png,7,"[7, 3, 2]"
0090294.png,4,"[4, 7, 5]"
0090296.png,7,"[7, 2, 9]"
0090297.png,7,"[7, 9, 2]"
0090302.png,7,"[7, 9, 4]"
0090304.png,7,"[7, 9, 4]"
0090307.png,7,"[7, 2, 9]"
0090311.png,7,"[7, 9, 4]"
0090319.png,7,"[7, 4, 3]"
0090326.png,7,"[7, 9, 2]"
0090333.png,7,"[7, 9, 4]"
0090334.png,7,"[7, 4, 9]"
0090336.png,7,"[7, 4, 9]"
0090341.png,7,"[7, 4, 9]"
0090346.png,7,"[7, 3, 5]"
0090349.png,7,"[7, 3, 2]"
0090356.png,1,"[1, 7, 2]"
0090358.png,7,"[7, 3, 5]"
0090381.png,8,"[8, 7, 2]"
0090382.png,7,"[7, 9, 1]"
0090383.png,7,"[7, 9, 1]"
0090386.png,7,"[7, 9, 4]"
0090389.png,7,"[7, 4, 9]"
0090390.png,7,"[7, 3, 2]"
0090401.png,7,"[7, 9, 2]"
0090402.png,7,"[7, 8, 9]"
0090426.png,7,"[7, 9, 4]"
0090427.png,7,"[7, 9, 2]"
0090432.png,7,"[7, 9, 2]"
0090438.png,7,"[7, 9, 3]"
0090440.png,7,"[7, 5, 4]"
0090447.png,7,"[7, 9, 1]"
0090449.png,7,"[7, 9, 2]"
0090456.png,7,"[7, 9, 2]"
0090461.png,7,"[7, 9, 1]"
0090462.png,7,"[7, 9, 2]"
0090477.png,7,"[7, 4, 3]"
0090481.png,7,"[7, 9, 3]"
0090483.png,7,"[7, 2, 5]"
0090488.png,7,"[7, 3, 2]"
0090489.png,7,"[7, 2, 3]"
0090493.png,7,"[7, 2, 3]"
0090494.png,7,"[7, 2, 5]"
0090508.png,7,"[7, 1, 9]"
0090509.png,7,"[7, 1, 4]"
0090512.png,7,"[7, 9, 4]"
0090522.png,2,"[2, 5, 7]"
0090525.png,7,"[7, 2, 9]"
0090528.png,7,"[7, 2, 3]"
0090539.png,7,"[7, 9, 2]"
0090540.png,7,"[7, 4, 2]"
0090559.png,7,"[7, 9, 3]"
0090570.png,7,"[7, 9, 4]"
0090575.png,7,"[7, 2, 3]"
0090581.png,7,"[7, 1, 9]"
0090588.png,7,"[7, 9, 2]"
0090591.png,7,"[7, 9, 4]"
0090598.png,7,"[7, 9, 4]"
0090601.png,7,"[7, 9, 2]"
0090612.png,7,"[7, 2, 9]"
0090613.png,7,"[7, 2, 9]"
0090633.png,7,"[7, 1, 4]"
0090638.png,7,"[7, 9, 2]"
0090645.png,7,"[7, 2, 3]"
0090655.png,7,"[7, 1, 2]"
0090658.png,7,"[7, 9, 3]"
0090660.png,7,"[7, 2, 9]"
0090663.png,7,"[7, 2, 8]"
0090664.png,7,"[7, 9, 2]"
0090683.png,7,"[7, 2, 3]"
0090684.png,7,"[7, 3, 9]"
0090685.png,7,"[7, 9, 2]"
0090693.png,7,"[7, 2, 9]"
0090698.png,4,"[4, 7, 1]"
0090699.png,4,"[4, 7, 1]"
0090701.png,7,"[7, 9, 3]"
0090705.png,7,"[7, 9, 3]"
0090718.png,7,"[7, 9, 3]"
0090729.png,7,"[7, 9, 4]"
0090736.png,7,"[7, 3, 5]"
0090738.png,7,"[7, 4, 8]"
0090742.png,7,"[7, 1, 3]"
0090745.png,7,"[7, 9, 4]"
0090752.png,7,"[7, 4, 9]"
0090759.png,7,"[7, 4, 9]"
0090763.png,7,"[7, 9, 2]"
0090769.png,7,"[7, 4, 2]"
0090771.png,7,"[7, 4, 2]"
0090772.png,7,"[7, 4, 2]"
0090776.png,7,"[7, 9, 2]"
0090779.png,7,"[7, 9, 4]"
0090781.png,7,"[7, 4, 9]"
0090791.png,7,"[7, 4, 9]"
0090795.png,7,"[7, 4, 9]"
0090798.png,7,"[7, 9, 2]"
0090804.png,7,"[7, 9, 1]"
0090805.png,7,"[7, 1, 9]"
0090806.png,7,"[7, 9, 8]"
0090809.png,7,"[7, 2, 9]"
0090814.png,7,"[7, 9, 3]"
0090816.png,7,"[7, 9, 3]"
0090832.png,7,"[7, 2, 3]"
0090838.png,7,"[7, 9, 2]"
0090862.png,7,"[7, 3, 2]"
0090867.png,7,"[7, 1, 9]"
0090868.png,7,"[7, 4, 2]"
0090876.png,7,"[7, 9, 4]"
0090881.png,7,"[7, 1, 9]"
0090893.png,7,"[7, 1, 4]"
0090895.png,7,"[7, 3, 2]"
0090897.png,7,"[7, 1, 9]"
0090905.png,7,"[7, 9, 4]"
0090909.png,7,"[7, 9, 2]"
0090912.png,7,"[7, 9, 2]"
0090915.png,7,"[7, 9, 2]"
0090923.png,7,"[7, 9, 3]"
0090931.png,7,"[7, 2, 3]"
0090936.png,7,"[7, 5, 2]"
0090944.png,7,"[7, 9, 2]"
0090957.png,7,"[7, 2, 5]"
0090961.png,7,"[7, 9, 5]"
0090963.png,7,"[7, 2, 3]"
0090973.png,7,"[7, 9, 1]"
0090974.png,7,"[7, 9, 4]"
0090978.png,7,"[7, 2, 9]"
0090983.png,7,"[7, 2, 3]"
0090989.png,7,"[7, 2, 9]"
0090992.png,7,"[7, 4, 2]"
0090999.png,7,"[7, 9, 4]"
0091002.png,7,"[7, 9, 2]"
0091005.png,7,"[7, 9, 4]"
0091013.png,7,"[7, 3, 9]"
0091021.png,7,"[7, 3, 9]"
0091022.png,7,"[7, 4, 1]"
0091024.png,7,"[7, 9, 4]"
0091027.png,7,"[7, 3, 4]"
0091032.png,7,"[7, 8, 9]"
0091038.png,7,"[7, 9, 1]"
0091056.png,7,"[7, 9, 4]"
0091057.png,7,"[7, 9, 2]"
0091063.png,7,"[7, 9, 1]"
0091064.png,7,"[7, 4, 9]"
0091066.png,7,"[7, 9, 2]"
0091067.png,7,"[7, 9, 1]"
0091070.png,7,"[7, 9, 4]"
0091077.png,7,"[7, 4, 9]"
0091086.png,7,"[7, 9, 4]"
0091094.png,7,"[7, 9, 3]"
0091100.png,7,"[7, 4, 9]"
0091105.png,7,"[7, 3, 4]"
0091106.png,7,"[7, 4, 9]"
0091109.png,7,"[7, 4, 1]"
0091112.png,7,"[7, 4, 1]"
0091116.png,7,"[7, 9, 2]"
0091125.png,7,"[7, 9, 3]"
0091138.png,7,"[7, 9, 8]"
0091144.png,7,"[7, 9, 4]"
0091147.png,7,"[7, 9, 4]"
0091151.png,9,"[9, 7, 1]"
0091154.png,7,"[7, 9, 3]"
0091162.png,7,"[7, 9, 2]"
0091163.png,7,"[7, 0, 2]"
0091170.png,7,"[7, 3, 2]"
0091174.png,7,"[7, 9, 5]"
0091176.png,7,"[7, 3, 2]"
0091183.png,7,"[7, 9, 2]"
0091184.png,7,"[7, 9, 5]"
0091185.png,7,"[7, 9, 2]"
0091186.png,7,"[7, 9, 2]"
0091190.png,7,"[7, 5, 3]"
0091192.png,7,"[7, 2, 9]"
0091193.png,7,"[7, 2, 3]"
0091201.png,7,"[7, 3, 2]"
0091205.png,7,"[7, 2, 1]"
0091219.png,7,"[7, 2, 3]"
0091225.png,7,"[7, 4, 8]"
0091228.png,7,"[7, 2, 9]"
0091243.png,4,"[4, 7, 9]"
0091244.png,7,"[7, 9, 2]"
0091245.png,7,"[7, 9, 4]"
0091251.png,7,"[7, 3, 9]"
0091257.png,7,"[7, 1, 4]"
0091261.png,7,"[7, 9, 2]"
0091263.png,7,"[7, 2, 5]"
0091266.png,7,"[7, 4, 9]"
0091272.png,7,"[7, 2, 9]"
0091273.png,2,"[2, 7, 9]"
0091274.png,7,"[7, 9, 4]"
0091278.png,7,"[7, 4, 5]"
0091289.png,7,"[7, 9, 2]"
0091291.png,7,"[7, 9, 2]"
0091293.png,7,"[7, 1, 3]"
0091301.png,7,"[7, 9, 4]"
0091304.png,7,"[7, 2, 9]"
0091308.png,7,"[7, 9, 5]"
0091313.png,7,"[7, 9, 4]"
0091317.png,7,"[7, 9, 4]"
0091322.png,7,"[7, 3, 9]"
0091324.png,1,"[1, 4, 7]"
0091327.png,7,"[7, 9, 2]"
0091330.png,7,"[7, 9, 4]"
0091345.png,7,"[7, 9, 4]"
0091356.png,7,"[7, 3, 2]"
0091361.png,7,"[7, 9, 4]"
0091373.png,7,"[7, 2, 5]"
0091374.png,7,"[7, 2, 4]"
0091376.png,7,"[7, 3, 9]"
0091380.png,7,"[7, 3, 9]"
0091381.png,7,"[7, 3, 9]"
0091388.png,7,"[7, 3, 2]"
0091400.png,7,"[7, 9, 2]"
0091404.png,7,"[7, 3, 2]"
0091416.png,7,"[7, 9, 1]"
0091421.png,7,"[7, 1, 2]"
0091424.png,7,"[7, 9, 2]"
0091434.png,7,"[7, 2, 3]"
0091436.png,7,"[7, 3, 2]"
0091438.png,7,"[7, 9, 3]"
0091440.png,7,"[7, 9, 2]"
0091441.png,7,"[7, 9, 2]"
0091445.png,7,"[7, 9, 4]"
0091446.png,7,"[7, 2, 3]"
0091465.png,7,"[7, 9, 4]"
0091473.png,7,"[7, 9, 2]"
0091484.png,7,"[7, 9, 2]"
0091487.png,7,"[7, 9, 2]"
0091491.png,7,"[7, 1, 9]"
0091513.png,7,"[7, 9, 2]"
0091518.png,7,"[7, 2, 9]"
0091526.png,7,"[7, 2, 9]"
0091527.png,7,"[7, 9, 2]"
0091530.png,7,"[7, 2, 9]"
0091533.png,7,"[7, 9, 2]"
0091540.png,7,"[7, 9, 2]"
0091559.png,7,"[7, 2, 3]"
0091561.png,7,"[7, 2, 3]"
0091574.png,7,"[7, 4, 2]"
0091575.png,7,"[7, 4, 3]"
0091582.png,7,"[7, 3, 9]"
0091584.png,7,"[7, 9, 2]"
0091587.png,7,"[7, 3, 5]"
0091605.png,7,"[7, 2, 3]"
0091606.png,7,"[7, 4, 2]"
0091607.png,7,"[7, 4, 2]"
0091608.png,7,"[7, 3, 9]"
0091609.png,7,"[7, 2, 3]"
0091612.png,7,"[7, 9, 2]"
0091617.png,7,"[7, 2, 9]"
0091623.png,7,"[7, 2, 9]"
0091624.png,7,"[7, 3, 9]"
0091628.png,7,"[7, 3, 2]"
0091637.png,7,"[7, 1, 4]"
0091649.png,7,"[7, 9, 2]"
0091650.png,7,"[7, 2, 9]"
0091652.png,7,"[7, 9, 3]"
0091655.png,7,"[7, 9, 4]"
0091656.png,7,"[7, 2, 9]"
0091663.png,7,"[7, 9, 4]"
0091664.png,7,"[7, 3, 5]"
0091665.png,7,"[7, 2, 3]"
0091669.png,7,"[7, 9, 4]"
0091671.png,7,"[7, 4, 9]"
0091680.png,7,"[7, 3, 5]"
0091681.png,7,"[7, 5, 9]"
0091691.png,7,"[7, 4, 8]"
0091696.png,7,"[7, 9, 8]"
0091697.png,7,"[7, 9, 2]"
0091699.png,7,"[7, 9, 2]"
0091707.png,7,"[7, 1, 2]"
0091716.png,7,"[7, 3, 9]"
0091718.png,7,"[7, 4, 9]"
0091732.png,7,"[7, 9, 5]"
0091737.png,7,"[7, 4, 2]"
0091749.png,7,"[7, 4, 9]"
0091752.png,7,"[7, 2, 9]"
0091753.png,7,"[7, 9, 2]"
0091758.png,4,"[4, 7, 9]"
0091760.png,7,"[7, 4, 9]"
0091761.png,7,"[7, 9, 4]"
0091771.png,7,"[7, 3, 9]"
0091774.png,7,"[7, 3, 5]"
0091777.png,7,"[7, 9, 2]"
0091793.png,7,"[7, 3, 2]"
0091794.png,7,"[7, 4, 9]"
0091795.png,7,"[7, 4, 9]"
0091798.png,7,"[7, 9, 2]"
0091800.png,7,"[7, 3, 2]"
0091815.png,7,"[7, 9, 3]"
0091816.png,7,"[7, 9, 2]"
0091820.png,7,"[7, 3, 9]"
0091823.png,7,"[7, 3, 9]"
0091830.png,7,"[7, 3, 2]"
0091836.png,7,"[7, 5, 4]"
0091841.png,7,"[7, 4, 5]"
0091845.png,7,"[7, 4, 9]"
0091857.png,7,"[7, 9, 2]"
0091860.png,7,"[7, 3, 5]"
0091868.png,7,"[7, 9, 1]"
0091882.png,7,"[7, 2, 9]"
0091889.png,7,"[7, 9, 2]"
0091890.png,7,"[7, 4, 9]"
0091893.png,7,"[7, 4, 9]"
0091894.png,7,"[7, 4, 9]"
0091899.png,7,"[7, 9, 2]"
0091907.png,4,"[4, 7, 9]"
0091908.png,7,"[7, 4, 9]"
0091910.png,7,"[7, 9, 2]"
0091911.png,7,"[7, 9, 2]"
0091917.png,7,"[7, 4, 9]"
0091918.png,7,"[7, 8, 2]"
0091941.png,7,"[7, 9, 1]"
0091955.png,7,"[7, 2, 9]"
0091966.png,7,"[7, 5, 1]"
0091972.png,7,"[7, 4, 8]"
0091984.png,7,"[7, 3, 5]"
0091988.png,7,"[7, 9, 4]"
0091994.png,7,"[7, 5, 3]"
0091997.png,7,"[7, 9, 3]"
0092013.png,7,"[7, 9, 2]"
0092018.png,7,"[7, 4, 9]"
0092025.png,7,"[7, 2, 9]"
0092035.png,7,"[7, 2, 3]"
0092038.png,4,"[4, 7, 9]"
0092043.png,7,"[7, 9, 4]"
0092054.png,7,"[7, 4, 9]"
0092055.png,4,"[4, 7, 9]"
0092062.png,7,"[7, 9, 1]"
0092063.png,7,"[7, 1, 4]"
0092067.png,4,"[4, 7, 5]"
0092084.png,7,"[7, 4, 9]"
0092091.png,7,"[7, 4, 2]"
0092095.png,7,"[7, 4, 2]"
0092096.png,7,"[7, 9, 5]"
0092107.png,7,"[7, 2, 9]"
0092111.png,4,"[4, 7, 2]"
0092113.png,7,"[7, 4, 5]"
0092114.png,7,"[7, 9, 2]"
0092119.png,7,"[7, 3, 9]"
0092122.png,7,"[7, 4, 9]"
0092124.png,7,"[7, 9, 3]"
0092129.png,7,"[7, 9, 1]"
0092131.png,7,"[7, 2, 3]"
0092133.png,7,"[7, 9, 2]"
0092138.png,7,"[7, 9, 1]"
0092140.png,7,"[7, 3, 9]"
0092141.png,7,"[7, 2, 9]"
0092154.png,7,"[7, 9, 2]"
0092155.png,7,"[7, 9, 2]"
0092164.png,7,"[7, 4, 1]"
0092182.png,4,"[4, 7, 2]"
0092185.png,7,"[7, 9, 4]"
0092192.png,7,"[7, 3, 9]"
0092201.png,7,"[7, 1, 9]"
0092204.png,7,"[7, 2, 3]"
0092206.png,7,"[7, 9, 2]"
0092207.png,7,"[7, 9, 1]"
0092216.png,7,"[7, 9, 2]"
0092224.png,7,"[7, 0, 4]"
0092230.png,7,"[7, 9, 4]"
0092235.png,7,"[7, 4, 9]"
0092239.png,7,"[7, 9, 3]"
0092244.png,7,"[7, 3, 9]"
0092246.png,7,"[7, 4, 9]"
0092252.png,7,"[7, 9, 1]"
0092259.png,7,"[7, 2, 3]"
0092260.png,7,"[7, 9, 3]"
0092267.png,7,"[7, 8, 4]"
0092281.png,7,"[7, 9, 3]"
0092294.png,7,"[7, 4, 3]"
0092298.png,7,"[7, 9, 4]"
0092299.png,7,"[7, 4, 9]"
0092303.png,7,"[7, 4, 8]"
0092316.png,7,"[7, 9, 2]"
0092318.png,7,"[7, 9, 3]"
0092319.png,7,"[7, 9, 2]"
0092326.png,7,"[7, 9, 2]"
0092335.png,7,"[7, 4, 9]"
0092337.png,7,"[7, 2, 9]"
0092340.png,7,"[7, 9, 4]"
0092343.png,7,"[7, 9, 4]"
0092354.png,7,"[7, 9, 1]"
0092360.png,7,"[7, 9, 3]"
0092362.png,7,"[7, 9, 8]"
0092368.png,7,"[7, 9, 2]"
0092372.png,7,"[7, 9, 2]"
0092373.png,9,"[9, 7, 2]"
0092386.png,7,"[7, 9, 2]"
0092393.png,7,"[7, 9, 4]"
0092400.png,7,"[7, 3, 2]"
0092421.png,7,"[7, 2, 9]"
0092426.png,7,"[7, 9, 2]"
0092431.png,7,"[7, 3, 9]"
0092435.png,7,"[7, 9, 2]"
0092441.png,7,"[7, 4, 2]"
0092443.png,7,"[7, 2, 3]"
0092451.png,7,"[7, 9, 2]"
0092452.png,7,"[7, 9, 8]"
0092468.png,7,"[7, 9, 2]"
0092469.png,7,"[7, 9, 4]"
0092474.png,7,"[7, 9, 3]"
0092480.png,7,"[7, 9, 3]"
0092482.png,7,"[7, 9, 3]"
0092489.png,7,"[7, 3, 8]"
0092500.png,7,"[7, 2, 3]"
0092517.png,8,"[8, 0, 7]"
0092528.png,7,"[7, 9, 1]"
0092529.png,7,"[7, 9, 4]"
0092533.png,7,"[7, 4, 9]"
0092534.png,7,"[7, 9, 4]"
0092537.png,7,"[7, 2, 9]"
0092544.png,7,"[7, 9, 1]"
0092547.png,7,"[7, 4, 2]"
0092550.png,7,"[7, 3, 9]"
0092553.png,7,"[7, 4, 2]"
0092554.png,7,"[7, 2, 9]"
0092561.png,7,"[7, 9, 1]"
0092564.png,7,"[7, 9, 3]"
0092574.png,7,"[7, 9, 2]"
0092577.png,7,"[7, 9, 2]"
0092579.png,7,"[7, 3, 9]"
0092580.png,7,"[7, 2, 3]"
0092585.png,7,"[7, 9, 4]"
0092586.png,7,"[7, 5, 3]"
0092587.png,7,"[7, 9, 2]"
0092595.png,7,"[7, 9, 2]"
0092598.png,7,"[7, 4, 6]"
0092599.png,7,"[7, 5, 9]"
0092601.png,7,"[7, 2, 9]"
0092603.png,7,"[7, 4, 9]"
0092610.png,7,"[7, 9, 4]"
0092612.png,7,"[7, 9, 4]"
0092613.png,7,"[7, 1, 9]"
0092615.png,7,"[7, 4, 9]"
0092619.png,7,"[7, 3, 9]"
0092628.png,7,"[7, 2, 4]"
0092633.png,7,"[7, 9, 2]"
0092638.png,7,"[7, 4, 1]"
0092644.png,7,"[7, 2, 9]"
0092646.png,7,"[7, 1, 6]"
0092650.png,7,"[7, 4, 2]"
0092670.png,7,"[7, 9, 4]"
0092671.png,7,"[7, 9, 4]"
0092672.png,7,"[7, 4, 9]"
0092688.png,7,"[7, 2, 9]"
0092701.png,7,"[7, 9, 0]"
0092706.png,7,"[7, 9, 4]"
0092713.png,7,"[7, 9, 4]"
0092719.png,7,"[7, 0, 9]"
0092723.png,7,"[7, 2, 4]"
0092726.png,7,"[7, 3, 9]"
0092731.png,7,"[7, 9, 4]"
0092732.png,7,"[7, 9, 3]"
0092746.png,7,"[7, 4, 9]"
0092756.png,7,"[7, 4, 9]"
0092761.png,7,"[7, 2, 3]"
0092763.png,7,"[7, 9, 1]"
0092765.png,7,"[7, 9, 2]"
0092766.png,7,"[7, 4, 5]"
0092769.png,7,"[7, 9, 2]"
0092770.png,7,"[7, 3, 2]"
0092773.png,7,"[7, 2, 3]"
0092778.png,7,"[7, 4, 9]"
0092779.png,7,"[7, 9, 4]"
0092783.png,7,"[7, 9, 3]"
0092788.png,7,"[7, 1, 9]"
